507860747	ceo	a	2.50048610291	1
1136066689	indian	e	2.28472211239	1
970495856	bf	p	10.9237588948	6
565525028	jew	p	2.67960919421	1
924493501	asian	a	1.39638432956	1
1323791372	indian	a	1.54921147011	1
219775282	mexican	p	1.04005482382	2
148960079	resident	a	0.843943828556	1
465986945	bf	a	3.39703053312	1
110174348	christian	p	2.34422129037	1
333212288	thot	p	1.85765794314	1
540208906	christian	a	1.71593198708	1
57699799	russian	e	1.8750656121	1
154009224	qb	e	0.34888177842	5
163356381	nigga	p	0.790831553942	2
31254552	israeli	a	-1.58337931155	3
608101675	latino	p	-0.312769417162	1
291850338	bf	p	3.09519587393	1
329133433	american	p	2.06022861736	1
507860747	christian	e	5.44775529573	3
15408039	gf	a	-1.75741211632	1
896357030	muslim	e	3.37761701117	1
30282844	muslim	p	13.4526652708	10
56809354	asian	a	-1.07609803954	1
14545511	muslim	a	0.501827700312	1
395420020	resident	p	1.83900675241	1
214340178	ceo	a	1.24355718901	1
39130160	asian	p	3.12485884244	1
23772970	mexican	e	2.95154429161	1
736301784	qb	a	-1.74078609352	4
22128237	resident	e	3.45709859403	2
757986565	russian	a	1.36859757674	1
354460194	christian	a	-0.305454281103	2
53470962	asian	e	12.2146782193	21
15474846	african american	a	-0.26835954253	1
331472168	mexican	p	1.06473022508	1
477889719	christian	e	-3.31915966155	1
252616262	resident	e	-0.27104746342	12
932695255	american	a	2.23703360258	2
559921877	alum	e	5.40602452808	2
279794578	gf	p	1.82518038585	1
44962423	alum	e	0.31628735534	2
219775282	christian	p	4.26618624214	2
52533088	indian	e	3.14081526823	1
202724099	indian	a	-1.82687899838	1
24653101	christian	p	5.77662806882	3
480913957	bf	e	2.30694636419	1
106157599	asian	e	1.4728647868	1
15212751	asian	a	-1.63237172859	1
14926425	american	a	-1.64195872697	9
261510384	ceo	e	1.04700508941	1
590276334	asian	e	16.0503706266	7
87111750	american	p	6.70472357689	4
88191151	jew	a	6.40629146103	6
208515044	protester	e	6.29923678196	2
5528822	bf	e	2.69129669876	1
466648371	extremist	p	19.8489064398	12
22535996	american	e	11.3565779793	6
490440644	russian	p	1.66957946512	1
18732741	protestor	p	2.15701318328	1
62600738	canadian	a	-2.70216171244	1
15567465	ceo	a	3.00801599354	1
32271556	mexican	a	-0.104100323102	1
388423779	asian	a	-1.61464981532	1
87111750	protester	e	-3.34171568088	1
595024931	nigga	p	5.8167126866	3
15027791	russian	p	1.99109678457	1
217631730	american	a	3.77511401811	2
354460194	russian	e	1.99083858497	2
313306082	protester	p	0.843508360129	1
277222129	russian	e	-1.80864749958	1
867182569	american	e	2.90422654746	1
274771950	qb	p	5.44437753586	3
25889538	muslim	e	1.69733084521	2
551427392	bf	e	-5.39021149677	2
99196144	american	e	11.9920308943	7
1113391880	jew	p	1.06473022508	1
841031971	russian	e	5.29978734525	2
141838259	protester	e	-1.86885089408	2
352787009	hispanic	a	-1.52122471729	1
83404178	hispanic	p	4.86438711144	2
419621183	chinese	p	2.61328327974	1
487204685	protester	p	2.34422129037	1
36693933	gf	e	5.86760027511	2
69342581	canadian	e	2.06433658872	1
1469091698	nigga	p	1.52100032154	1
36053	ceo	p	2.28145048232	1
274894017	african american	a	-3.03540274636	3
404858084	protestor	a	-1.08136228482	1
